content,timestamp,platform,stock_name,label
오늘도 삼전은 기록을 갱신할것인가,2024-11-13T08:46:52+09:00,toss,삼성전자,
버거형들 개미함 털어주고 가는거였노,2024-03-27T09:39:10+09:00,toss,삼성전자,
앞으로 절대 삼전 안산다 개똥잡주 보다 못한 개잡주,2024-05-02T09:41:13+09:00,toss,삼성전자,
제자리 찾아가네,2024-01-10T11:31:31+09:00,toss,삼성전자,
오늘도 외계인들이 다 파네,2024-03-19T09:34:40+09:00,toss,삼성전자,
캬악 퉤,2025-01-08T18:18:44+09:00,toss,삼성전자,
오늘이 삼전 향후 30년동안 최저점이기를,2024-12-17T10:44:34+09:00,toss,삼성전자,
"아침에 800추매했는데 결국 아침가격에 종가 마무리 되었네요
그래도 삼전에 물려서 다행이라는 생각이 듭니다
3년전 유투브 처음보고 매수했던 종목보단 위안이 됩니다",2024-12-23T21:16:41+09:00,toss,삼성전자,
오를까요,2024-12-01T21:00:30+09:00,toss,삼성전자,
17조 인도 에써 매출,2025-02-26T09:36:56+09:00,toss,삼성전자,
어려울때 뭉쳐야 삽니다,2024-11-13T13:44:13+09:00,toss,삼성전자,
믿어봅니다,2024-11-18T09:09:56+09:00,toss,삼성전자,
축 7만전자,2023-05-26T10:07:06+09:00,toss,삼성전자,
애초에 레인보우가 오르면 얘도 올라야하는거 아닌가,2025-01-31T15:21:36+09:00,toss,삼성전자,
날아가자,2024-03-26T10:20:00+09:00,toss,삼성전자,
4층까지만 가자,2024-10-23T09:08:49+09:00,toss,삼성전자,
개미들아 팔지마,2024-07-05T13:41:57+09:00,toss,삼성전자,
"하닉도 작살낫는데

삼전 어캐 버텼지",2024-12-20T17:52:51+09:00,toss,삼성전자,
오늘도 분할매수 드가자,2024-11-15T08:33:06+09:00,toss,삼성전자,
외궈놈들 빼고 다시사노,2024-04-12T09:09:32+09:00,toss,삼성전자,
개인이 던지니까 이제 다 저점에서 받아 먹으려고 하네 외인들,2025-02-20T10:08:24+09:00,toss,삼성전자,
삼성이니깐요,2024-10-22T09:34:04+09:00,toss,삼성전자,
1년 최고점에서 산 사람 입장에서는 그냥 하한가네,2024-10-03T18:20:40+09:00,toss,삼성전자,
