content,timestamp,platform,stock_name,label
초상 나기 10분전,2025-01-08T08:51:19+09:00,toss,삼성전자,
트럼프 덕분에 아주 골로 가네5만도 지키기 어렵겠다,2024-11-12T13:10:55+09:00,toss,삼성전자,
하아닉스 올라가는 거 반만이라도 따라가즈아,2024-04-24T13:56:00+09:00,toss,삼성전자,
익절했다가 다시 재진입했습니당,2024-02-07T15:40:20+09:00,toss,삼성전자,
꿈에 200마넌 안갚은 닝겐한테  전화와서 얘가 갚으려나 하고  놀래다 깻는데 이거 길몽인가요 삼성이 올라가서 내 마이나스 복구되나요,2025-03-13T11:32:26+09:00,toss,삼성전자,
주식은 돌아오는 거야,2025-02-21T10:35:07+09:00,toss,삼성전자,
사나이테스트 ON,2024-09-26T10:59:19+09:00,toss,삼성전자,
캬,2024-09-25T13:24:03+09:00,toss,삼성전자,
"버거형들이랑 기관형아들 조금만 더 사줘 
구만전자 찍어보자 
응",2024-07-07T08:11:07+09:00,toss,삼성전자,
야이 그래서 데이터센터 안지을거야,2024-10-25T14:47:44+09:00,toss,삼성전자,
73전자네 오우,2023-06-29T19:04:38+09:00,toss,삼성전자,
애초에 삼성에서 자사주 매입으로 임의적으로 주가 올려놓은 건데 실적 개선 반도체주 업황이 좋아지는 거 아니면 계속 내려가지,2024-11-29T12:19:17+09:00,toss,삼성전자,
"대 삼 성
이걸 말아올리네",2024-07-30T15:53:58+09:00,toss,삼성전자,
외국인이 계속 판다는건 아직 살때가 아니란 겁니다,2024-10-21T09:49:21+09:00,toss,삼성전자,
"오늘은  기대에 부흥할 것 같네요 
애플도 실적 잘 나오고 5월은 상승장이 될 것 같네요",2024-05-03T07:24:39+09:00,toss,삼성전자,
쭉쭉  계속 오르자,2023-06-29T09:28:25+09:00,toss,삼성전자,
이러다 또 음전되겠지,2024-03-26T09:02:07+09:00,toss,삼성전자,
"민주당 180석
httpswwnewdailycokrsitedatahtml2024115202411500268html",2024-12-09T07:56:11+09:00,toss,삼성전자,
삼성 어떡하냐,2024-10-24T20:18:27+09:00,toss,삼성전자,
대세 상승의 시작인가,2024-11-15T12:32:55+09:00,toss,삼성전자,
약발끝 다시4만 국장은 답이없다,2024-11-20T10:08:31+09:00,toss,삼성전자,
그냥 회사 망하라고 열심히 글쓰시는 분들이 많네,2024-10-10T14:11:38+09:00,toss,삼성전자,
오후만가면 떨어짐 외국개샠끼들은 왜이케 팔아치우나,2024-11-04T14:20:35+09:00,toss,삼성전자,
50원 모야,2025-03-13T10:31:18+09:00,toss,삼성전자,
어닝서프라이즈인디 망한겨,2024-04-05T09:15:56+09:00,toss,삼성전자,
지금 사면 되는걸까요,2024-10-25T17:57:08+09:00,toss,삼성전자,
이제 쏠시간인가,2025-02-11T12:47:17+09:00,toss,삼성전자,
재무인사회계가 판치는 기술회사는 미래가 없다,2024-10-07T09:15:52+09:00,toss,삼성전자,
요번주6만원돌파,2025-02-19T12:41:12+09:00,toss,삼성전자,
이익 최소화 실현중이다,2024-11-13T16:46:35+09:00,toss,삼성전자,
돔황챠,2024-10-09T09:00:40+09:00,toss,삼성전자,
국장하지 마세요 털고 미장이나 코인 하세요  왜 돈을 버리나요,2024-11-12T09:07:06+09:00,toss,삼성전자,
"7대 반등 호옥시 HBM
뿌라스 자사주 매입 후 소각 공시 
또 시외 상승
주가 급등할까
월요일 시장이 답줄듯",2024-11-17T13:07:08+09:00,toss,삼성전자,
"휴이번달중순에 매매한주식중 삼전만 파란색이네요안타깝네요
모아갈 수 있게 확 내리는것도아니고 애매해서 추매도못하고 참",2024-04-29T09:59:53+09:00,toss,삼성전자,
왜 또 기분 젛게 만들어,2024-12-03T10:43:31+09:00,toss,삼성전자,
D램이 일냈나 무슨일냈냐,2025-03-17T09:29:30+09:00,toss,삼성전자,
저 아이폰 입니다 조만간 아이패드 살예정이고요 제발 탈출시켜주세요 삼전 판돈 보태서 아이패드사게,2025-03-06T10:58:16+09:00,toss,삼성전자,
쇠고기먹으러,2024-11-25T14:58:32+09:00,toss,삼성전자,
여기 물타다  돈만 빨림  그냥 미장가서 돈벌고 손절이 답  한달만에  500으로 200범,2024-11-13T12:51:47+09:00,toss,삼성전자,
오른다고요,2024-12-18T13:33:58+09:00,toss,삼성전자,
10년모우면적어도6만7만전자는벗어나것지,2023-08-04T12:18:09+09:00,toss,삼성전자,
4만 전자 가는거니,2024-11-12T13:40:54+09:00,toss,삼성전자,
니네가 더 사야 1분이라도 나라가 더 버티지,2024-12-16T09:32:38+09:00,toss,삼성전자,
"주식 시작한지 10 일 째네요 
옛날에 살걸",2024-11-26T14:22:44+09:00,toss,삼성전자,
장투할 종목,2024-06-24T16:47:49+09:00,toss,삼성전자,
"우리 엄마도 아빠도 옆집 아지매도 다 사서
비웃을 수가 없음",2024-10-28T11:15:53+09:00,toss,삼성전자,
더본코리아랑 가격이 비슷해서 더 맴찢 거기는 난리인데,2024-11-06T09:56:38+09:00,toss,삼성전자,
회로그리노,2024-10-25T14:11:35+09:00,toss,삼성전자,
"내 삼성주식이 정신없는줄알았더니
우리나라가 정신이없던거네",2024-12-04T00:51:32+09:00,toss,삼성전자,
"소액 단타족들 뿐인가
잔소리 참 많다
아직 소각 시작전인데",2024-11-19T14:04:58+09:00,toss,삼성전자,
더갈거같은데,2024-04-02T19:14:26+09:00,toss,삼성전자,
"오를때 사고
내릴때 팔고",2024-10-28T11:58:07+09:00,toss,삼성전자,
"체결강도가 계속올라가네
75는 넘겠다",2024-02-02T15:13:14+09:00,toss,삼성전자,
아직 못샀는데 출발하면 앙대,2024-11-21T14:11:52+09:00,toss,삼성전자,
계속해서 사다리,2023-06-20T08:59:02+09:00,toss,삼성전자,
얘랑 싸우는중,2024-11-11T14:09:22+09:00,toss,삼성전자,
재미읎다,2025-02-05T11:15:20+09:00,toss,삼성전자,
845에 내발로 잡히기,2024-04-05T09:32:18+09:00,toss,삼성전자,
제발 올라 이녀석아 전차포로 쏴버리기 전에,2024-09-13T11:58:19+09:00,toss,삼성전자,
"삼성전자가 실적 둔화에도 연구개발RD 투자를 지속 확대하며 미래 준비에 속도를 내고 있다

31일 삼성전자에 따르면 지난해 4분기 RD 비용 집행 규모는 10조3천억원으로 역대 분기 최대를 기록했다

작년 들어 역대 분기 최대였던 3분기의 8조8천700억원의 연구개발 투자 기록을 갈아치웠다

연간으로도 최대 규모인 35조원의 연구개발 투자가 이뤄지면서 기술 중심 투자를 이어갔다

삼성전자는 인공지능AI 반도체 고성능 메모리 서버 관련 제품 등 미래 지향적인 기술에 계속 투자하고 있다

이를 위해 기흥사업장에 짓는 차세대 반도체 RD 단지에 2030년까지 약 20조원을 투입 미래 기술을 선도하는 핵심 연구기지로 자리 잡게 할 계획이다

팔로우하시고 정보를 빠르게 확인해 보세요

httpsnnewsnavercommnewsarticle0010015184709",2025-01-31T10:11:10+09:00,toss,삼성전자,
83층에 사람있어요,2025-01-07T09:57:12+09:00,toss,삼성전자,
불과 한달전에 개잡주라고 글한번 올렸다고 욕 한바가지 먹었는데  자동으로 5200 매수 삭제가 신의 한수였음  일단 개인적으로 4800까지 보고 그것도 뚫리면 3900 정도 봅니다 도람뿌 엔비디아 안좋아함 당분간은 4200정도 자매수 걸고 지켜봄,2024-11-14T09:39:50+09:00,toss,삼성전자,
지금 무조건 8만대 돌입추세인데 도대체 9만전자때 얼마나 털린거임 이렇게 돈 노는 꼬라지 못보는데,2024-03-25T10:00:36+09:00,toss,삼성전자,
종가 드가자,2024-09-24T09:47:10+09:00,toss,삼성전자,
단타분들 줄먹중,2024-10-07T14:34:51+09:00,toss,삼성전자,
"최근 한달간 외국인과 기관 매도 물량이 500만주
5만전자되면 들어오겠습돠",2024-09-11T11:13:32+09:00,toss,삼성전자,
"삼성전자의 사물인터넷 플랫폼 스마트싱스에서 테슬라 에너지 관리 서비스가 본격적으로 시행됐습니다

17일 삼성전자 스마트싱스 블로그에 따르면 지난달 22일부터 스마트싱스 에너지 플랫폼에서 테슬라의 태양광 패널 파워월가정용 에너지저장장치 등의 정보를 한눈에 볼 수 있게 됐습니다 삼성 스마트싱스 앱 하나로 다양한 테슬라 제품의 에너지 생산 저장 및 사용에 대한 정보를 알 수 있게 된 것입니다

이번 협력은 테슬라의 인터페이스를 활용하는 최초 협업 사례입니다 앞서 삼성전자와 테슬라는 올해 초 미국 라스베이거스에서 열리는 세계 최대 가전IT 전시회 CES 2024에서 스마트싱스 에너지를 통한 협력을 발표했습니다

스마트싱스 앱에서 테슬라 알림을 활성화하면 삼성 스마트 TV에서 태양광 생산량 백업 기간 및 가정 에너지 사용량에 대한 정보를 얻을 수 있습니다 정전 발생 전이나 정전 중에는 스마트싱스의 인공지능AI 절약 모드를 작동해 연결 가전제품의 소비전력을 줄여 파워월 사용 시간을 늘리도록 도와줍니다 또 테슬라의 스톰 워치 앱과 연동하면 폭풍우가 예보될 경우 자동으로 파워월을 충전해 대비할 수 있게 합니다

삼성전자는 미국을 시작으로 테슬라 파워월 연동 서비스를 확대해나갈 예정입니다 삼성전자 관계자는 이번 협업은 삼성전자의 에너지 관리 솔루션이 가전제품을 넘어 더욱 다양한 분야에서 활용되는 중요한 계기가 될 것이라고 말했습니다

팔로우하시고 경제력 업그레이드 하세요
httpsmblognavercomnestock223515973738",2024-07-17T16:23:01+09:00,toss,삼성전자,
답이없다,2024-11-14T16:27:15+09:00,toss,삼성전자,
국장은 산타랠리도 없는건가,2024-12-02T14:31:52+09:00,toss,삼성전자,
다 도망가 나는 담을래,2024-05-29T11:24:16+09:00,toss,삼성전자,
언제6까지온거징,2024-10-07T11:44:03+09:00,toss,삼성전자,
