content,timestamp,platform,stock_name,label
이거 살돈으로 슨피나 살걸,2024-09-20T12:31:09+09:00,toss,삼성전자,
여기도 블프기간 인가요,2024-11-15T08:05:53+09:00,toss,삼성전자,
다시 믿고 들어가자,2024-04-12T12:56:31+09:00,toss,삼성전자,
종가 53400,2025-01-22T13:53:05+09:00,toss,삼성전자,
누가 나한데 이가격에 산걸후회한뎃는데어디가셧을까,2025-03-20T13:13:06+09:00,toss,삼성전자,
7만에 사서 8만에 팔아라가 국룰 이제 국장은 혁신이 없어서 무한횡보의 굴레임,2024-08-27T16:35:35+09:00,toss,삼성전자,
저희나라 개미들은 돈이 많아,2024-10-17T12:08:45+09:00,toss,삼성전자,
"3시20분 30분 사이 

와 삼전 외인 들어오기 전 까지는 

이제 추매 안해야지 

에휴",2024-09-30T15:33:40+09:00,toss,삼성전자,
멈추지마아직도갈길이 멀다,2024-11-15T12:44:05+09:00,toss,삼성전자,
"오늘도 아침을 여는 상쾌한 알람
최저가 갱신",2024-10-25T09:11:27+09:00,toss,삼성전자,
5년차트보니할말이없다,2024-09-06T14:28:22+09:00,toss,삼성전자,
화딱질난다,2023-07-06T17:15:18+09:00,toss,삼성전자,
불금 좋다 쭉 가자,2025-03-21T10:45:04+09:00,toss,삼성전자,
삼성 주주님들 힘 내십쇼 내일 구조대 올지 압니까,2024-11-13T15:29:29+09:00,toss,삼성전자,
외국인이 다 던지고 개인이 다 받아먹네,2024-09-12T10:31:39+09:00,toss,삼성전자,
망할삼전 퇴장합니다,2024-10-25T16:35:42+09:00,toss,삼성전자,
응 내려가도 안팔고 추매하면 그만이야,2023-05-31T15:54:35+09:00,toss,삼성전자,
인내심을갇고기다려 보랍니다 1년기다리면 오것지,2025-01-25T10:33:39+09:00,toss,삼성전자,
탈출하고싶다,2025-03-06T10:31:46+09:00,toss,삼성전자,
내일은 5200원대로 가자,2025-01-15T16:56:52+09:00,toss,삼성전자,
뉴스에 8만간다 9만간다할때 눈치 깟어야지,2024-01-11T11:45:39+09:00,toss,삼성전자,
요번주에 6400까지 떨어지겠네,2023-07-10T09:06:06+09:00,toss,삼성전자,
