content,timestamp,platform,stock_name,label
또 바코드네,2024-12-05T09:04:17+09:00,toss,삼성전자,
69층 살려줘서 고마워 더 올려줘,2023-05-26T11:06:29+09:00,toss,삼성전자,
설마 여기서 더 떨어지진 않겠지,2024-05-30T14:19:24+09:00,toss,삼성전자,
국장은 무서워,2024-09-23T10:55:58+09:00,toss,삼성전자,
뭔일났나요,2025-02-10T14:35:38+09:00,toss,삼성전자,
"엔비가 현시간 미국 시총 1위 등극했다
요 시점에 엔비  성능 테스트 통과뉴스 나오면
너도 오르지 않을까
경영진들아 언론 플레이 좀 하자 응",2024-06-19T02:08:09+09:00,toss,삼성전자,
3이상 종가요정  우선주처럼 부탁해,2024-03-04T14:36:14+09:00,toss,삼성전자,
뭐하는 주식이지,2024-10-14T10:34:27+09:00,toss,삼성전자,
저축이나 하셔유 주가조작 나라에서  무슨 수익을 보겠다고 하셔유 포기 하시고 저축 하셔유,2024-10-24T14:18:06+09:00,toss,삼성전자,
삼전으로 다들 단타 하는데 처음부터 단타 안하고 가만히 둔 사람이 승자임,2024-06-19T11:57:48+09:00,toss,삼성전자,
주식시장이랑 수능이랑 무슨상관이지,2024-11-14T09:03:07+09:00,toss,삼성전자,
화이팅,2025-01-18T21:37:27+09:00,toss,삼성전자,
쉽지않네,2024-11-11T09:58:09+09:00,toss,삼성전자,
빠른 손절도 답이다,2024-11-13T18:19:30+09:00,toss,삼성전자,
