content,timestamp,platform,stock_name,label
밸류업이라는 걸 해보지 않을래,2024-10-10T09:32:56+09:00,toss,삼성전자,
아직아님,2024-09-13T12:20:08+09:00,toss,삼성전자,
미쳤나,2024-04-02T11:50:59+09:00,toss,삼성전자,
"이번주 6만 터치합니다
올말까지 65전후 횡보후 내년에 7만전자 갈듯",2024-11-19T08:51:48+09:00,toss,삼성전자,
와 십만전자가면 뭐사지,2025-01-08T13:22:45+09:00,toss,삼성전자,
행님들 장투 성공을  기원하겠습니다,2024-11-15T15:40:40+09:00,toss,삼성전자,
오늘도 그래프가 지저분하네  마지막까지 이쁘지가 못해,2025-01-14T15:31:37+09:00,toss,삼성전자,
아월급날 좀 남았는데 좀있다가지,2025-01-08T13:24:42+09:00,toss,삼성전자,
"주식을 떠나서 잘 돌아가고 있다고 생각하는  국민이 몇명 일까요
점점 망해가는 대한민국이 느껴지는게 저만 그런건지",2024-09-23T20:09:41+09:00,toss,삼성전자,
얘는 영업이익 사상최고 찍을때도 떨어지는 애임 사이클이 올라가면 영업이익 적자여도 다시 올라가겠지 단기조정이면 더 싸게 살 수 있을지도 모르니 그것만 좀 봐야할듯,2024-01-09T14:00:17+09:00,toss,삼성전자,
그만,2024-08-02T15:21:28+09:00,toss,삼성전자,
"바닥권 신호  더블바텀 삼천
상승추세 신호 20일 최고점 돌파 골든크로스 저항돌파 등

차트 신호 들어오는 거 보고 사도 안늦음

삼전은 지금 혁신이 필요한데 계속 평이하게 경영하고 있고 대외사정은 더 어려워지고 있음 

지금부터 무리해서 담을 필요는 별로 없음 꼭 인텔 옛날 보는 느낌",2024-12-04T10:06:14+09:00,toss,삼성전자,
"빼빼로 줍기 성공하면
상금 11원을 드려요

httpstossimmTd4V6QB",2024-11-11T12:16:36+09:00,toss,삼성전자,
"처음에십마십만 했던놈들 다 어디간겨

물을물을 허벌라게탔네",2024-09-26T17:36:39+09:00,toss,삼성전자,
다들 잔치분위기이길래,2024-11-15T17:13:06+09:00,toss,삼성전자,
한달이라니다 죽어버려,2024-09-25T15:14:21+09:00,toss,삼성전자,
줍줍,2024-11-15T09:08:46+09:00,toss,삼성전자,
재미 투표,2025-02-21T14:01:07+09:00,toss,삼성전자,
파는사람이 있어야 올라가요 많이들 파세요,2024-06-13T15:18:53+09:00,toss,삼성전자,
평단만 오면 다시는 국장을 하지 않겠습니다 한벙만 봦 십쇼,2024-12-17T15:32:15+09:00,toss,삼성전자,
젠슨황 이빨 값이 딱 하루네,2025-01-09T15:11:08+09:00,toss,삼성전자,
쫌만 더가주라,2025-03-21T12:31:10+09:00,toss,삼성전자,
개인이 다팔고 안올라간다고 징징,2024-06-13T09:54:32+09:00,toss,삼성전자,
다 좋은데 외인들 빠지는게 너무 걸림,2024-11-18T16:29:40+09:00,toss,삼성전자,
어차피 3시 30분에는 원점으로 돌아오는 매직,2025-03-14T11:07:36+09:00,toss,삼성전자,
시작가 찍고 다시 6만 2천까지 올리고 다시 5만 8천대 종가 하락으로 개미 영혼 털기 외인 수법이에요,2024-10-14T11:00:28+09:00,toss,삼성전자,
대국민주 삼전 가자,2024-12-27T14:37:05+09:00,toss,삼성전자,
외인터내조금씩,2024-11-21T13:20:49+09:00,toss,삼성전자,
,2025-02-03T13:01:49+09:00,toss,삼성전자,
날씨 더 추워지기전에 올라가자 차갑다,2024-10-12T22:38:03+09:00,toss,삼성전자,
삼전 파이팅입니다 빅사이클은 거의 오고 있는 거 같네요,2024-07-04T14:31:12+09:00,toss,삼성전자,
"시총 390조도 깨짐  내돈

매수가에 환불해줘",2024-09-12T11:20:48+09:00,toss,삼성전자,
삼성기회가왓나봐요,2024-11-15T08:02:03+09:00,toss,삼성전자,
이게 다 술통과 콜걸  때문이다,2024-12-20T11:09:20+09:00,toss,삼성전자,
삼성은 예전의삼성이지  요즘 삼성은 보잘것 없는 기업이다 오너가 바뀌니 힘없고 기술력부족한 기업으로 전락했다,2024-06-12T13:30:52+09:00,toss,삼성전자,
삼성  개폭락 63006500후  우상향  이글은 성지가 될지어다,2024-09-06T12:47:11+09:00,toss,삼성전자,
이걸 말아올리네 어제 미장 마이크론 많이 빠졌는데,2024-04-03T13:40:34+09:00,toss,삼성전자,
영차 영차,2025-03-11T11:14:30+09:00,toss,삼성전자,
들어가서 하데스만나자,2024-11-12T09:32:02+09:00,toss,삼성전자,
"3년전이랑 주가가 아직도 비슷한데
건강해지긴 뭐가 건강해짐",2024-08-05T13:40:13+09:00,toss,삼성전자,
"평단 62500원입니다 물타기 여태 안했는데  
물타고 평단 낮춰 뺄까요
 
그냥 손절 할까요  사실 당장 필요한 돈은 아니라서 
묵혀도 상관은 없는데  삼전 때문에 파랑이네요",2024-11-13T18:21:40+09:00,toss,삼성전자,
그게 언제인지 모를뿐,2024-11-20T10:03:57+09:00,toss,삼성전자,
윤석열탄핵은 국내증시에 호재아니것냐 내년이면 한국증시로 돈 좀 들어오겠노 탄핵하고 국내주식시장경제발전에 도움이되는 차기대통령을 뽑자,2024-12-04T14:18:00+09:00,toss,삼성전자,
아따 스트레이트로 가면안대나,2024-09-30T13:53:00+09:00,toss,삼성전자,
엔비디아에서 HBM 더필요하다 언급되서 저평가된삼전이 오르는듯합니다,2024-06-03T11:48:43+09:00,toss,삼성전자,
이러다 염라대왕이랑 하이파이브 하겠다 이놈아,2024-12-16T11:38:47+09:00,toss,삼성전자,
httpsnnewsnavercommnewsarticle015005087419,2025-01-29T14:48:29+09:00,toss,삼성전자,
이재용  깜빵들어갔을때  주가  고점이네,2024-10-25T20:38:03+09:00,toss,삼성전자,
이시볼,2024-11-11T12:04:07+09:00,toss,삼성전자,
정찰병 사졌다,2024-10-07T09:02:09+09:00,toss,삼성전자,
"물량 다 없애버려
6만전자로",2025-03-19T10:15:34+09:00,toss,삼성전자,
레디고,2025-01-02T10:00:01+09:00,toss,삼성전자,
자 힘냅시다,2024-05-10T13:41:46+09:00,toss,삼성전자,
"기술적 반등이다
다시 돌아간다
중력의 방향으로",2024-11-15T14:29:48+09:00,toss,삼성전자,
외인이진짜 쓸어담았네 와내일 모르겠는데 이러면,2024-06-13T15:42:22+09:00,toss,삼성전자,
"으이구  허구한날 호가 장난질 하는거 보면 
독하다 독해",2024-11-06T15:22:40+09:00,toss,삼성전자,
기관 외인은 왜일케 팔아대는지,2024-08-09T14:47:29+09:00,toss,삼성전자,
"빨리타요 
종가에 고장나서 멈추는거 아니고",2024-11-21T13:48:41+09:00,toss,삼성전자,
6만 안착하고끝날거같네요,2024-10-16T09:31:49+09:00,toss,삼성전자,
,2024-07-25T10:46:09+09:00,toss,삼성전자,
"미장은 물리면 5일

국장은 물리면 5년임",2025-03-18T13:13:08+09:00,toss,삼성전자,
아니 코로나급 위기도 아닌데 이렇게까지 내려간다고,2024-10-10T15:07:32+09:00,toss,삼성전자,
여기 뚫으면 위에 매물대도 별로없다,2024-07-05T14:54:26+09:00,toss,삼성전자,
모죠 삼성 망하나요,2024-11-14T21:58:26+09:00,toss,삼성전자,
아마도 2월쯤 되겠지요,2024-10-24T14:10:30+09:00,toss,삼성전자,
,2025-03-19T09:58:10+09:00,toss,삼성전자,
일단 나부터,2023-08-10T09:53:38+09:00,toss,삼성전자,
6만원에서 한번 수익실현하는 물량 빠져야 판가름 날듯,2025-02-18T14:14:13+09:00,toss,삼성전자,
6층에 사람있어요,2024-12-10T17:37:29+09:00,toss,삼성전자,
"강제 장기투자되어잇는데 언제쯤 나갈수잇을지
무신 일이고",2023-07-05T15:45:54+09:00,toss,삼성전자,
기회다쓸어담자,2024-09-04T13:58:05+09:00,toss,삼성전자,
"초보주린인데요
매수 하려고 적어놓은거 취소하고 다시 적어올리면 취소버튼만  눌러도  수수료 나가나요",2024-05-30T15:26:11+09:00,toss,삼성전자,
저절로 손이가버리네,2024-08-06T17:21:06+09:00,toss,삼성전자,
진짜 디스거스팅이다,2024-09-19T13:57:28+09:00,toss,삼성전자,
야호 나도 이제 삼전주주,2024-11-14T18:44:32+09:00,toss,삼성전자,
"하하 100이상도 갔다왔는데

이정도면 일단 기분은 좋네요

냅두야지",2023-12-12T10:11:38+09:00,toss,삼성전자,
아유진짜,2024-08-29T09:05:03+09:00,toss,삼성전자,
"고려아연과 비교 되는 분위기 어쩔 
아호 우린 삼전을 믿은 일개미 똥손들",2024-10-25T14:17:06+09:00,toss,삼성전자,
"원금만 찾으면 두번다시 안쳐다본다
사면 떨어져서 개고생이네",2024-02-01T09:57:47+09:00,toss,삼성전자,
난 욕심 없다  그냥 20 폭등해 버려라,2024-11-15T12:49:56+09:00,toss,삼성전자,
기사보니 외인숏때리고 투매물량받아먹겠다는 심산이네,2024-07-24T08:24:33+09:00,toss,삼성전자,
산타랠리시작하고 24년 가즈아,2023-12-15T09:16:51+09:00,toss,삼성전자,
간만에 6만전자 입성전이군,2025-03-20T10:17:15+09:00,toss,삼성전자,
해보장,2024-11-17T08:31:38+09:00,toss,삼성전자,
645 언제오니,2024-11-15T13:14:52+09:00,toss,삼성전자,
"익절하신분 부럽습니다 
7만 전자 갈수 있겠죠",2025-02-11T13:41:08+09:00,toss,삼성전자,
또 속았다,2024-12-09T11:40:18+09:00,toss,삼성전자,
1시 출발,2024-10-23T12:57:10+09:00,toss,삼성전자,
삼전만큼 단타치기 좋은 주식도 없음,2024-03-12T15:46:37+09:00,toss,삼성전자,
삼전주 짱입니다 요,2024-08-09T09:50:58+09:00,toss,삼성전자,
삼전 맛있어 보인다잉 좀만 더 보고 드가야지,2024-12-21T13:39:33+09:00,toss,삼성전자,
아니 미국오를때 가만히있더만 떨오지니까 같이 떨어지네 신기한늄일세,2024-12-20T09:11:59+09:00,toss,삼성전자,
"기관과 외인의 줄다리기 힘싸움
둘중에 하나가 매수또는 매도를 멈추는 순간 한쪽방향으로 쏠릴것",2024-12-10T09:53:37+09:00,toss,삼성전자,
왠일이래 빨간모습 몇년만 쭉가주라 제발,2023-11-16T15:05:05+09:00,toss,삼성전자,
"외국인 매도세로 전환
맨날 이 패턴이지",2024-11-15T10:02:45+09:00,toss,삼성전자,
과연,2024-10-29T19:41:30+09:00,toss,삼성전자,
깝깝하다 떨어지려면 시원하게 떨어지던지  가랑비 옷저듯 슬금슬금,2024-09-11T13:19:44+09:00,toss,삼성전자,
외국인들 물량은 무한대인가 8월 23일 부터 매수 한거는 400만주 나머지는 다 매도인데,2024-11-28T13:01:46+09:00,toss,삼성전자,
이 정도면 삼전 인버스도 만들어줘라,2024-10-21T09:02:16+09:00,toss,삼성전자,
6만대는 내년쯤 될거 같고 7만대는 2년뒤쯤 이니 2년자고와야긋네,2024-11-21T10:23:11+09:00,toss,삼성전자,
