content,timestamp,platform,stock_name,label
힘좀내자 삼전아,2024-03-27T12:47:32+09:00,toss,삼성전자,
주가가 떨어진대도 추매한다면 문제없어요,2024-11-28T23:52:38+09:00,toss,삼성전자,
주식 고수도 삼성은 힘드네,2024-12-17T14:07:24+09:00,toss,삼성전자,
800만 가즈아,2024-06-11T14:10:36+09:00,toss,삼성전자,
다른계좌에 물려있는데 이거 먹었다고 자랑하래,2024-10-29T17:42:23+09:00,toss,삼성전자,
"IMF때처럼 금팔기나라구하기 심정으로
나도 처음 삼전샀다",2024-10-17T19:08:12+09:00,toss,삼성전자,
형들 67층에서 85층까지 힘들게왔어,2024-04-02T17:26:33+09:00,toss,삼성전자,
오만전자 가냐,2024-09-13T15:55:37+09:00,toss,삼성전자,
"그러면 그전에 엔비 300불 가고 액분함
과거 데이터가 말해준다니깐
5년동안 박스권이고
주주와 고객 알기를  으로 아는 조선 기업에 왜 투자하냐고 
엔비 주가 검색이라도 해봐라  엔비뿐만 아니라 TI 등등 너무 많아서 여기에 다 못적는다",2024-10-16T12:25:33+09:00,toss,삼성전자,
이거말고 발 테슬르나 살껄,2024-11-09T15:35:04+09:00,toss,삼성전자,
"롤
뭐했다고 빠지누
국장 답없다
쓰 레미다 쓰레미",2024-10-31T14:15:15+09:00,toss,삼성전자,
일단 요기까지,2025-03-21T09:43:54+09:00,toss,삼성전자,
죽었나,2024-12-30T12:24:17+09:00,toss,삼성전자,
트럼프형 한국반도체 싫어하던데 개나락인가,2024-11-06T23:04:59+09:00,toss,삼성전자,
아구야 다른 주식은 난리가 났는데 아직도 삼성전자A005930 가지고 있어요 아구야,2023-08-25T11:05:17+09:00,toss,삼성전자,
"53300이 저점이 되길 바라며
모두 고고 합시당",2025-02-06T15:44:25+09:00,toss,삼성전자,
"애플이도 Xr출시했는데 너도 하나 내야지 
근데 이번 애플 신규품의 특허가 5천개라더라 어디 함 걸려봐라 인가",2023-06-07T11:59:05+09:00,toss,삼성전자,
,2024-09-30T16:00:40+09:00,toss,삼성전자,
이대로 횡보하면 끔찍하네,2024-10-13T10:40:11+09:00,toss,삼성전자,
"미국 반도체법에따른 지원금 예정
삼성전자와 TSMC가 보조금 받네요 오늘 기사인데 월요일에 좀 오를듯",2024-03-15T16:39:17+09:00,toss,삼성전자,
삼전 컨콜중,2024-10-31T10:04:36+09:00,toss,삼성전자,
가결돼서 외인 더팔고 지금이 단기고점 돔황챠,2024-12-14T22:14:10+09:00,toss,삼성전자,
다시 마이너스 팔고 기다림,2024-01-17T10:17:40+09:00,toss,삼성전자,
한국이 삼성이고 삼성이 한국이다,2024-10-22T09:29:23+09:00,toss,삼성전자,
"개인들그만파세요
너무마니파네",2023-11-15T12:46:24+09:00,toss,삼성전자,
아 왜떨어지니,2024-09-25T15:21:37+09:00,toss,삼성전자,
미장서 복구중이라네,2025-01-02T11:30:13+09:00,toss,삼성전자,
저번에 판게 다행이지 나머지도 팔고 다른거 사는게 나을듯,2024-07-26T11:56:39+09:00,toss,삼성전자,
빨리 정리하시고 4만에 재진입하세요,2025-01-02T10:12:35+09:00,toss,삼성전자,
아니 왜 이모양이냐  삼성은,2024-08-28T09:23:19+09:00,toss,삼성전자,
누가봐도 상승아님,2024-08-06T08:54:25+09:00,toss,삼성전자,
톱질 슬슬하면서 올라가즈아,2025-01-06T20:13:16+09:00,toss,삼성전자,
오를려구 말아올린,2024-11-29T13:25:37+09:00,toss,삼성전자,
"오늘은삼성때매새되었어요
힝",2023-10-06T12:14:34+09:00,toss,삼성전자,
3년 물려 있다가 며칠간 상승하여 기대가 컸는데 역시나 삼전은 일장춘몽 였다,2024-01-09T15:40:19+09:00,toss,삼성전자,
안뚤린다 안뚤려,2025-01-03T12:44:04+09:00,toss,삼성전자,
