content,timestamp,platform,stock_name,label
4만전자 진짜 미쳐꾼,2024-11-14T16:39:49+09:00,toss,삼성전자,
나름 방어선 잘 구축하네요,2024-12-09T13:03:58+09:00,toss,삼성전자,
심하다,2024-11-12T10:03:48+09:00,toss,삼성전자,
"점심먹고 오후에는 마음 돌려라
이완익 되면 되겠냐일단 6만은 찍고
다시 생각해라",2025-01-09T10:24:30+09:00,toss,삼성전자,
으샤랏 으차,2025-02-20T09:43:30+09:00,toss,삼성전자,
또 저점에 매수 타이밍,2025-01-09T13:57:34+09:00,toss,삼성전자,
에잇 삼성 왜이러냐 두산은 계속 우상향인데,2024-11-05T11:38:02+09:00,toss,삼성전자,
"pull매도X
full매도O",2025-03-10T16:14:03+09:00,toss,삼성전자,
"개미들이 다 소화해서 이젠 올라갈 일만 남았다는거임

믿습니다 알멘",2024-10-15T10:56:56+09:00,toss,삼성전자,
삼성 보여주나,2024-11-14T10:45:37+09:00,toss,삼성전자,
"저거 125만주 순삭될 수도 있다
그냥 걸어놓은 사람 조심하고",2024-07-04T14:47:16+09:00,toss,삼성전자,
주주는 아니지만 좀 올라라,2024-11-14T10:31:47+09:00,toss,삼성전자,
짜증나네 삼전 현대만 이 불장에 0대 참나,2024-11-04T14:55:49+09:00,toss,삼성전자,
"외인 낚시질 맞네요 내다팔기 시작함 
와들어갈 타이밍을 못잡겠네",2024-10-14T10:00:34+09:00,toss,삼성전자,
7찍고 실적 발표후에 올라올듯요,2024-06-28T10:20:42+09:00,toss,삼성전자,
국회의원 1명당 보좌관 9명이 왜 필요하죠,2024-12-09T13:27:46+09:00,toss,삼성전자,
젠슨황님이시여  굽어살피소서,2024-06-05T15:33:52+09:00,toss,삼성전자,
금욜 1시부터 쫙 외인들 돈 빼는 시간이라 지금부터가 진짜,2024-11-15T12:45:19+09:00,toss,삼성전자,
굿굿,2024-12-18T15:45:20+09:00,toss,삼성전자,
역시 삼전,2024-11-18T09:04:35+09:00,toss,삼성전자,
헤헤,2024-12-10T09:19:05+09:00,toss,삼성전자,
시가돌파가나,2024-03-21T14:22:25+09:00,toss,삼성전자,
내일 얼마나 오를려나 기대가 됩니다 제발,2024-11-04T00:59:17+09:00,toss,삼성전자,
지금 들어가면 바보같은 선택일까요 삼성은 무조건 또 오를 거다 라는 믿음이 있는데,2025-02-18T14:04:43+09:00,toss,삼성전자,
안보고 있으면 올라있네요,2025-02-11T10:02:12+09:00,toss,삼성전자,
언제 매수하시나요,2024-04-15T11:41:24+09:00,toss,삼성전자,
올려올려,2024-10-07T13:36:52+09:00,toss,삼성전자,
더본코리아가 더오르네,2024-11-12T09:07:10+09:00,toss,삼성전자,
왜또내려가니,2024-02-15T10:42:20+09:00,toss,삼성전자,
개노잼 삼성은 단타가 짱,2024-05-02T10:45:33+09:00,toss,삼성전자,
힘을 못쓰네,2024-12-26T14:19:05+09:00,toss,삼성전자,
삼성전자A005930 일단 먹고 빠집니다 6800에서 봐용,2023-05-31T16:34:18+09:00,toss,삼성전자,
종가56700원,2024-10-24T15:13:40+09:00,toss,삼성전자,
"삼성오너일가 몰아내고 민주당이 지정한 시민단체에서 경영진을 앉히고 투명 경영하자 
삼성국유화 추진하자
민주당 만세",2024-09-11T11:59:20+09:00,toss,삼성전자,
"어제사서 오늘수익 
내일다시진입예정",2024-09-12T12:35:32+09:00,toss,삼성전자,
뇌빼고 꾸준히 딸칵,2024-11-12T12:42:11+09:00,toss,삼성전자,
꼬르륵,2024-10-10T10:18:59+09:00,toss,삼성전자,
외국인 매도 실화인가요,2025-01-31T14:40:22+09:00,toss,삼성전자,
이유가읶나요,2024-09-04T00:23:59+09:00,toss,삼성전자,
성이 무엇인지는 아직 밝혀지지 않았다고 한다,2024-11-13T14:10:02+09:00,toss,삼성전자,
삼전 그만하자,2024-05-27T10:34:16+09:00,toss,삼성전자,
냠,2023-11-15T15:31:58+09:00,toss,삼성전자,
"삼성전자가 전 세계에서 지난 10년간 공개된 생성형 AI 특허 상위 20위권에 포함된 유일한 한국 기업으로 주목받고 있습니다 이는 삼성전자가 글로벌 AI 기술 개발에서 중요한 위치를 차지하고 있음을 보여주는 긍정적인 신호입니다 

비록 한국의 생성형 AI 특허 수는 중국과 미국에 비해 낮은 편이지만 삼성전자가 7위에 오른 것은 한국의 AI 역량을 국제적으로 인정받는 사례로 평가됩니다 특히 글로벌 AI 경쟁이 국가 대항전 양상으로 발전하고 있는 상황에서 삼성전자의 존재감은 한국의 기술 경쟁력을 높이는 데 중요한 역할을 하고 있습니다

더 나아가 삼성전자의 AI 특허 성과는 향후 한국이 AI 분야에서 기술적 격차를 줄이고 더 큰 성과를 이끌어낼 수 있는 가능성을 제시합니다 이를 바탕으로 한국 정부와 기업들은 AI 관련 법규 제정 및 연구 개발RD 투자를 더욱 강화할 필요가 있습니다

httpsnavermeF744HIvQ",2024-09-03T06:40:14+09:00,toss,삼성전자,
"삼성공화국이라 불편했었는데
막상 이런 상황이 오니
먹먹하네요",2024-10-25T09:44:49+09:00,toss,삼성전자,
"푸핫 미장과 너무 다르다
역시 미장",2024-11-26T22:15:47+09:00,toss,삼성전자,
뭐야 다시 내려가잖아,2025-03-17T09:14:37+09:00,toss,삼성전자,
,2023-06-13T17:49:49+09:00,toss,삼성전자,
마의 8부 능선 오늘은 넘어서나,2024-03-26T09:17:07+09:00,toss,삼성전자,
다음 대통령이 누군진몰라도 민주당에서 나오겟내,2024-12-04T01:44:59+09:00,toss,삼성전자,
막판보면 외인이샀네 요즘시장 어지럽네,2024-08-07T15:39:50+09:00,toss,삼성전자,
삼성익절하기 vs 카리나랑 연애하기,2024-10-25T20:17:21+09:00,toss,삼성전자,
주린이 첫입문,2024-10-28T17:56:21+09:00,toss,삼성전자,
윤건희 패고 싶은 재용이면 개추,2024-12-09T09:06:26+09:00,toss,삼성전자,
돌겠네,2024-01-30T11:44:44+09:00,toss,삼성전자,
오늘은 조금 올라갑니다,2024-09-12T07:45:34+09:00,toss,삼성전자,
"오늘도 10주 추매 걸어놓습니다
씨뿌리고수확할때를 기다리겠습니다",2024-12-20T11:19:27+09:00,toss,삼성전자,
