content,timestamp,platform,stock_name,label
"삼전투자자 외인한테 허구헌날 털려서 자금유출함
미장투자자 외화 벌어오는 일꾼

자 이제 누가 애국자지",2024-11-15T08:49:31+09:00,toss,삼성전자,
"개미대단하네
우주끝까지사라",2024-11-12T15:44:34+09:00,toss,삼성전자,
"내가사면 떨어지네 
힝",2024-01-11T12:41:16+09:00,toss,삼성전자,
"엔비디아에 물먹은 이유가 뭘까
인텔하고 협력한다고 이래서 물먹은걸까
5만전자 예상해봄",2024-05-30T16:17:29+09:00,toss,삼성전자,
8만은 넘겠네,2024-06-13T13:59:51+09:00,toss,삼성전자,
오늘 주차하면 상한가다,2025-03-11T11:08:28+09:00,toss,삼성전자,
길게본다 하루에 천원씩만 올려가자,2025-02-04T09:01:04+09:00,toss,삼성전자,
"오늘 6만원 넘긴다고 
급 
촉
옴",2025-03-20T09:26:28+09:00,toss,삼성전자,
이럴줄 알았으,2024-11-27T09:21:15+09:00,toss,삼성전자,
와 지지선 뚫렸네 앞으로 더 가파르게 빠질듯  미장투자자지만 삼성이 이러니 안타깝,2024-11-14T17:21:21+09:00,toss,삼성전자,
내연금,2024-12-09T15:04:30+09:00,toss,삼성전자,
싱싱전자 드가자,2025-01-06T13:42:07+09:00,toss,삼성전자,
이거 내가 꾸준히사서 대주주된다,2024-04-22T13:45:06+09:00,toss,삼성전자,
올라줘,2023-09-04T13:18:54+09:00,toss,삼성전자,
"오늘 삼성은 편안하다 안정감이 있구나
오늘 주차 잘해라",2025-03-17T12:22:58+09:00,toss,삼성전자,
탄핵있고 나라망했고 그래서 막 내릴거같지 이번에 잘 봐라,2024-12-13T16:20:33+09:00,toss,삼성전자,
어제 삼성 모니터 샀는데 오른다,2024-11-22T09:52:50+09:00,toss,삼성전자,
"내 주식도 주주 딱지도 모두 주겠다

그러니 살려만다오",2025-02-28T11:59:32+09:00,toss,삼성전자,
삼성전자A005930 가 잘 되야 삼성증권A016360 이 자산을 운용허지,2023-10-16T13:23:59+09:00,toss,삼성전자,
나가자 또 오지뭐,2024-06-13T09:06:28+09:00,toss,삼성전자,
니가 이기나 내가 이기나 보쟈,2024-09-30T19:05:41+09:00,toss,삼성전자,
"65층분들 계심
나 65층인데 어카쥐",2024-10-23T09:20:47+09:00,toss,삼성전자,
바로 떨어지기,2024-03-26T10:21:13+09:00,toss,삼성전자,
님아 5만은 넘지마오,2024-09-19T10:56:28+09:00,toss,삼성전자,
요윽시 대한민국의 중심,2023-12-27T14:39:46+09:00,toss,삼성전자,
이거 100원이랑 00원왔다갔따하는거 왜이렇제재밌냐 그냥 멍대리고 계속보게됨,2024-08-02T13:54:39+09:00,toss,삼성전자,
"선물 결제일이 지나도
외인이 매도세를 멈추지 않는 이유는 뭘까",2024-12-18T09:28:09+09:00,toss,삼성전자,
바코드인줄,2023-12-06T15:08:17+09:00,toss,삼성전자,
히익,2023-07-07T10:14:24+09:00,toss,삼성전자,
4만전자를 위해 달려보자,2024-11-14T14:32:03+09:00,toss,삼성전자,
삼전삼만전자,2024-10-07T09:28:01+09:00,toss,삼성전자,
"5년전에 산사람들은 수익률 0네
차라리 적금에 넣었으면
5년동안 이자가 얼마야",2024-11-13T17:15:30+09:00,toss,삼성전자,
물타고 물타,2024-12-11T14:26:59+09:00,toss,삼성전자,
미장하면 종합소득세 국장하면 원금손실 미장할란닼,2024-11-14T17:52:29+09:00,toss,삼성전자,
"거의 2주를 크게는 2퍼가까히 작게는02퍼라도
올라왔는데 좀 쉬어가도 되지요

결국 지금 흐름이 반도체ai가 강세라
일주일 뒤8만선 갈겁니다",2024-01-03T09:56:23+09:00,toss,삼성전자,
"이들은 지금 개미족들 갖고 놀고 있어요
정말 치사하다
개미들은  장기투장 이외는 하지 마라야 합니다
대한민국 개미 숫자도 드물지만
대한민국 국민 전체가 주식에 관여는 바보라고 생각하며 주가에 영향을 미치는 큰사건이 아니면
쳐다보지도 앉는다
그러나 큰자본은 자신들의 이익을 극대화하는 데 주력하여 주가를 낮추어
개미할기를 하고있다
개미가 주식에 성공하였다 
이는 그들의 작전이며
간혹 손실을 만회하기 위하여 극약처방이다",2024-10-10T11:49:09+09:00,toss,삼성전자,
"외국횽들 다 던져
재용이횽이 다 받아서  소각시켜준데",2024-11-15T19:14:31+09:00,toss,삼성전자,
오 8만전자 넘었었네,2024-03-29T09:11:00+09:00,toss,삼성전자,
기웃기웃거리며 악담하는 사람많네요,2025-02-19T08:49:20+09:00,toss,삼성전자,
국장은 이제 망했어,2024-09-09T10:17:36+09:00,toss,삼성전자,
삼성로고가 파란이유를 알겟다,2025-02-27T12:53:40+09:00,toss,삼성전자,
연말 말한대로가는군 그람이제 8만 전자는 얼마안남았다 가즈아 고고,2023-12-22T09:07:47+09:00,toss,삼성전자,
삼성은 안 망한다니까  너의 지갑이 망할뿐,2024-11-08T09:04:18+09:00,toss,삼성전자,
56,2024-10-10T16:47:54+09:00,toss,삼성전자,
,2024-12-18T11:57:13+09:00,toss,삼성전자,
"돈이렇게 벌면서 배당금 너무짜다 

삼성 오너 경영진 정부에서 강제로 몰아내고 민주당이 지정한 시민단체 에서 시민경영인들을 뽑아 국민이 투명하게 운영하자 

수익금 절반을 전국민들 계좌로 송금하자",2024-07-31T10:01:11+09:00,toss,삼성전자,
쫄려서 나갔다 올게요,2024-08-08T09:23:49+09:00,toss,삼성전자,
175주인데 131주로 나오네요 그래도 오랜 존버 끝 판매,2023-09-04T12:44:11+09:00,toss,삼성전자,
4만원 손해보고간다 주식할때마다 손해보내 시부레,2024-10-22T14:03:14+09:00,toss,삼성전자,
워우,2024-11-15T16:13:36+09:00,toss,삼성전자,
빼니까 올라가네 열받게,2024-08-09T11:10:36+09:00,toss,삼성전자,
삼성이아니라 삼승이네,2024-11-06T11:26:49+09:00,toss,삼성전자,
진짜 공포  시작이겠네 답없군요,2024-11-13T17:47:37+09:00,toss,삼성전자,
삼전때매 폭망이다,2024-01-09T16:11:15+09:00,toss,삼성전자,
"갓 민주당

국민들을 진정으로 위해서
한국주식사지말고
인버스 사라고 답을 알려줬는데",2024-09-25T15:25:40+09:00,toss,삼성전자,
가자 올라가보자,2024-10-09T11:21:47+09:00,toss,삼성전자,
양키형들 돌아오나요,2025-01-21T09:15:54+09:00,toss,삼성전자,
삼성전자는 왜구의 자존이 아이고 한민족의 자존이다,2024-06-03T10:05:13+09:00,toss,삼성전자,
"옵션 만기일 버거형들 숏포지션 
오늘만 짜증나도 참아 보시길",2024-10-10T09:21:38+09:00,toss,삼성전자,
줍줍,2024-08-02T09:00:29+09:00,toss,삼성전자,
개꿀이긴하네,2024-12-06T10:31:29+09:00,toss,삼성전자,
이정도면 기관도 독박썼다,2024-11-20T10:09:14+09:00,toss,삼성전자,
"증권사에서 매수매수할때부터 알아봤다
증권사애널들",2024-01-11T11:32:36+09:00,toss,삼성전자,
이거 실화냐,2024-11-14T16:50:09+09:00,toss,삼성전자,
역시 재밌어,2024-09-20T15:46:26+09:00,toss,삼성전자,
지지선 다 무너져서 계속 떨어져융,2024-09-20T12:24:34+09:00,toss,삼성전자,
마녀데이네,2024-12-20T10:22:23+09:00,toss,삼성전자,
미국때문 환율이급격하게올라서 한국대기업삼성을사는것,2024-12-09T10:35:19+09:00,toss,삼성전자,
걍 꺼졋으면,2024-03-13T16:52:59+09:00,toss,삼성전자,
6만 들어가서 원금 찾으면 두번다시 안산다개잡주,2025-02-12T11:08:15+09:00,toss,삼성전자,
삼전이 결국 5100까지 떨어지네,2025-02-03T09:01:19+09:00,toss,삼성전자,
"그나마 흑자전환했으니까
이정도 온건데
장하다 삼전",2024-04-05T10:06:29+09:00,toss,삼성전자,
진짜 하이닉스 가는거니,2024-03-21T15:39:49+09:00,toss,삼성전자,
분할 매수 시작,2024-09-05T22:36:39+09:00,toss,삼성전자,
5만3천원은 태어나서 처음보는 숫자임,2024-11-12T09:49:04+09:00,toss,삼성전자,
내년1월초에  매  현잰 매,2024-10-09T15:40:48+09:00,toss,삼성전자,
내려가는거 겁나 잘하는데 올라가는거 어찌나 힘이든건지 쳐다만봐도 답답함이 밀려오네,2024-02-15T09:15:52+09:00,toss,삼성전자,
