content,timestamp,platform,stock_name,label
삼전 왜이래,2024-03-21T13:41:48+09:00,toss,삼성전자,
간다,2024-03-28T12:27:49+09:00,toss,삼성전자,
"이제는 이재명 악법 금투세 때문이란 걸 인정해야지
이래놓고 다음 대통령 한동훈이 아니라 이재명 찍으면 지능 문제인 거고",2024-10-08T11:42:11+09:00,toss,삼성전자,
6만전자 동참해야죠,2025-03-20T10:09:53+09:00,toss,삼성전자,
또 빌빌대네,2024-10-15T09:11:05+09:00,toss,삼성전자,
탈출이 코앞이다,2024-12-12T14:12:02+09:00,toss,삼성전자,
오늘은 두발 뻗고 잡니다,2023-05-26T15:18:26+09:00,toss,삼성전자,
"삼전 안올라가서 답답하시죠
삼전은 코스피 비중이 워낙 크다보니
무거운주식이다라고들하죠 
개별주식으로 접근하지마시고
그자체가 코스피다생각하세요
매일 12 왔다갔다하고
악재뜨면 4미만으로 하락지요
하지만 악재엔 개별적으로 반응해서
코스피보다 더빠짐
뭐 급등과급락이 없는 지루한 주식입니다
어디처럼 5이상은 매도벽이 두터워서
아주 힘들꺼예요
7383까지 억울하게 물려서 물타기만
3년째하는분들이나 본전만와라 떠나겠다
하는분들이 많아서 지루한 싸움이죠 
심심해서 떠들어봤어요",2024-03-08T15:08:44+09:00,toss,삼성전자,
"개미잡는 기사들 그만쓰게하고  뭔가 보여줘야
할  때인듯한데  언제 8만대장정  가보나",2023-07-10T11:32:40+09:00,toss,삼성전자,
8만이라고 한넘 나와봐라 6만 갈려고 하는데 뭔  근거로 이번달 8만  짖었냐,2024-02-27T20:34:34+09:00,toss,삼성전자,
오늘부터 기도 메타,2024-10-14T09:39:20+09:00,toss,삼성전자,
7층까지만와,2024-09-23T09:17:45+09:00,toss,삼성전자,
삼전망해가네,2025-02-27T11:19:18+09:00,toss,삼성전자,
"다 같이 안사면 더 싼가격에 살 수 있잖아

양키들이 던지는걸 왜 받아먹냐고

좀 참아",2024-10-07T12:17:21+09:00,toss,삼성전자,
"63층에 사람있어요
들리시나요",2024-12-13T11:59:43+09:00,toss,삼성전자,
53700원 탈출 가능한가요,2024-11-12T13:41:45+09:00,toss,삼성전자,
이건 도저히 아닌것같아서 투입하자마자 바로빼기,2024-11-19T12:54:42+09:00,toss,삼성전자,
선생님들 635층 높나요,2023-05-26T15:38:45+09:00,toss,삼성전자,
입성,2024-12-19T10:26:25+09:00,toss,삼성전자,
들어왔엉 나 애국자,2024-11-06T14:57:36+09:00,toss,삼성전자,
82층이다 그냥 존버한다 믿어보련다,2024-05-03T14:19:50+09:00,toss,삼성전자,
"오늘도 오르네 
마감전에 파셔야할듯",2024-11-15T10:20:53+09:00,toss,삼성전자,
삼성은 한번 물리면 탈출하기가 힘드네요,2024-04-29T11:37:18+09:00,toss,삼성전자,
"제발 국장 좀 챙겨줘
아무리 생각해도 국장은 너무 비정상적이야
언제적 2500임 진짜 
크게 안바라고 매달 치킨 몇마리값 정도만
벌게 해주십셔",2024-12-15T13:10:59+09:00,toss,삼성전자,
