content,timestamp,platform,stock_name,label
외인 어제수급의 70퍼가 5분만에 차네,2024-03-26T09:06:10+09:00,toss,삼성전자,
"성과급 나눠줄돈 있으면 니네 믿고 투자하는 주주들 좀 생각해라
외인들도 빼는마당에 주주들이 투자 잘해주고 있는데
어찌 지들만 쳐묵고 살라고 하냐",2024-12-20T11:53:05+09:00,toss,삼성전자,
"1 미국장이 훨씬 매력적

2 위에 매물 시체벽 8만원까지 빾빽
손실투자자 98 기업

3  자사주 매입은 단기 호재재료일뿐
상승전환 재료로서는 부족함
기술의 발전이 있어야 상승가능

4 미증시 호황속에도 필반지수는 연일 떡락중

5 엔비디아 납품 찌라시 띄우고 헤먹고 난뒤에
4만까지 떨굼  악질 세력 붙음

결론  또속지말고 기술적 발전이 있을때 들어오는게 맞음",2024-11-18T12:54:07+09:00,toss,삼성전자,
내가사면 떨어져,2024-07-23T10:52:42+09:00,toss,삼성전자,
인간은 같은실수를 반복합니다여러분 만약 여러분에게 탈출기회가 온다면 뒤도돌아보지마시고 탈출하시길바랍니다평단이 너무 높다면 물타기라도 하시고 평단이 7만 8만이신분들은 물타기하시길바랍니다1212날 제말대로 콜옵션으로 주가가 상승하고 엔비디아 hbm 퀄테 승인 발표가나도 7만전자까지는 아무리봐도 무리입니다마지노선은 650정도 봅니다 현재 제 평단은 585이고 620정도오면 팔생각입니다저도 622에 155주 넣고 물타서 평단 585까지 만든사람입니다저는 과감하게 가망이없다싶으면 손절하는스타일인데 삼전은 그정도는아닌거같아서 들고있습니다쌍바닥을 찍는다하더라도 이미 바닥지점은 잡혔다고생각합니다 전저점고려하셔서 적당한가격에 물타시거나 추매하시길바랍니다,2024-11-29T14:04:20+09:00,toss,삼성전자,
4만 전자 이건 아니지,2024-11-13T09:33:01+09:00,toss,삼성전자,
"외국인 기관들 다 손털고 나가는데 
대한민국 국민들이 삼전 사서 하락폭 많이 방어했다
개인들이 안사줬으면 개박살날 주식이었는데
다들 이때다 싶어서 샀네 장투 바라보지말고 
적당히 먹고 나가는게 좋을듯",2024-09-19T01:28:11+09:00,toss,삼성전자,
워메,2025-03-20T11:48:34+09:00,toss,삼성전자,
이건 엔비디아를 보고 사는 게 맞다,2023-06-01T10:13:14+09:00,toss,삼성전자,
애들아 1분 요약으로 알려줄게  도람프 관세 4일날 발동되면  미국 금리 올라가고  미국주식 폭락  그러면 안정재산인  채권이나 은행으로 갈수밖에 없다  그러므로  한국 금리도  올라가고  은행금리 올라가면  안정자산인  은행으로  몰리겠지  몃개월은 암흑같은 터널을  지나가야 할거다돔황치라고 내가 몃주전부터 그렇게 말했자나,2025-02-03T12:40:36+09:00,toss,삼성전자,
