content,timestamp,platform,stock_name,label
58900,2024-10-11T14:11:59+09:00,toss,삼성전자,
"미국한미 동맹이라고 계속 언급

한국대통령 후보란 사람이 중국 일개 국회의원에게 머리를 조아리며 


 미국이 한국 버려도 할 말은 있어야지 할 말이 없네",2025-01-03T19:44:03+09:00,toss,삼성전자,
이제까지 윤씨 눈치보며 삼전 방어했던 기관 윤씨 보고 가망 없다고 이제 눈치안보고 매도 중,2025-01-23T11:38:56+09:00,toss,삼성전자,
외인은 한번 방향 정하면 오래간다,2025-03-19T15:40:37+09:00,toss,삼성전자,
6200원 뚫리나,2024-09-30T15:09:00+09:00,toss,삼성전자,
"우하향 곡선인 국장에 들어올 이유가없긴함

대충 1012월은 국장 침체기라서 주우실뿐만 주워서 장투하실분들만 보시길",2024-11-11T10:21:09+09:00,toss,삼성전자,
주린이 인데요 개미가 팔면 왜 주가가 올라가나요 진심 궁금합니다 형누님들,2024-03-22T10:47:12+09:00,toss,삼성전자,
삼성전자가 아니라 삼만전자 되겠네,2024-10-04T09:07:35+09:00,toss,삼성전자,
6만원까진 빠르게 갈꺼 같네여 가즈사,2024-11-25T10:51:03+09:00,toss,삼성전자,
이게 나라냐,2024-11-11T21:33:54+09:00,toss,삼성전자,
"60층에 삿는데 왜 계속 떨어지죠 
혹시 이거 댄건가요",2024-10-10T10:13:58+09:00,toss,삼성전자,
앤 걍없는돈이다 생각하몀 마음편하던데,2024-12-20T15:24:53+09:00,toss,삼성전자,
장투가 답이다,2025-03-11T10:13:56+09:00,toss,삼성전자,
많이들사세요,2024-12-30T10:19:21+09:00,toss,삼성전자,
"나 세뱃돈두 못받았어
삼성 니가 쫌주면 안되겟니 제발",2025-01-31T09:23:29+09:00,toss,삼성전자,
"더 이상 내려갈 곳도 없어 보임
월요일에 적금 깨고 올인할 예정",2024-12-27T12:44:50+09:00,toss,삼성전자,
왤케 구매자가 많아  세일중인가,2024-07-10T11:08:16+09:00,toss,삼성전자,
시외종가,2024-01-26T16:54:24+09:00,toss,삼성전자,
님들 진지하게 화안남,2024-12-19T09:16:29+09:00,toss,삼성전자,
역쉬 빠지는 군,2024-11-22T18:18:21+09:00,toss,삼성전자,
후발대 오기전까지 버텨 왜이리 흘러,2024-11-29T09:19:07+09:00,toss,삼성전자,
"외국인한테 돈 헌납하는게 애국임
차라리 그시간에 달러 벌어오는게 애국이지",2024-10-10T11:08:34+09:00,toss,삼성전자,
25년도 주주총회때 같이 가서 계란 던지고 오실 파티원 구함 110,2024-10-25T08:13:24+09:00,toss,삼성전자,
끼얏호 4만전자,2024-11-14T16:40:45+09:00,toss,삼성전자,
