content,timestamp,platform,stock_name,label
끝도없네,2024-09-19T09:49:06+09:00,toss,삼성전자,
아직도 팔게 남았다는 게 신기할 정도로 많이 가지고 있네 외국인 넘들,2024-11-27T14:54:40+09:00,toss,삼성전자,
쭉쭉 빨려나간드아아,2024-09-05T14:36:28+09:00,toss,삼성전자,
시외가얼마예요4년짼대지쳐요,2024-06-26T18:41:37+09:00,toss,삼성전자,
삼성은 정말 나랑 안맞는건가  T T,2025-02-25T15:08:20+09:00,toss,삼성전자,
안보여,2023-07-24T09:07:11+09:00,toss,삼성전자,
이번 배당소식이 없는건가요,2024-09-27T11:22:30+09:00,toss,삼성전자,
5마넌 초반때 오면 담을께,2024-09-10T09:37:50+09:00,toss,삼성전자,
지금 또 줍줍해도 될까요,2023-05-26T12:53:43+09:00,toss,삼성전자,
하악 멈추질못하겟어 너무재밋어,2024-10-10T09:11:54+09:00,toss,삼성전자,
"글로벌 유동성 축소가 당분간 이어질 수 밖에 없으니 삼전 등 대형주 조정은 불가피합니다 저는 추매 타이밍을 보고 있습니다 

현재 비중에서 올해 40 까지
분할매수각입니다 삼전을 믿으라기 보다는 AI반도체 파운드리 성장세를 보십시오 현재 22 수익중이지만 계속 홀딩합니다 내후년까지 반도체 섹터는 우상향입니다 반도체 소부장도 좋습니다

참고로 저는 2차전지와 반도체를 함께 가져가고 있습니다",2023-07-07T12:27:08+09:00,toss,삼성전자,
73층 420주 어카지 넌 반등이 올꺼라믿어,2024-09-06T10:05:29+09:00,toss,삼성전자,
이거 언제 팔아야대,2024-12-12T13:50:16+09:00,toss,삼성전자,
내일 팔고 이차전지 물타기나해야징,2023-08-09T03:49:55+09:00,toss,삼성전자,
미장에서 돈벌어서 국장에 다꼴아박네,2025-01-07T12:12:00+09:00,toss,삼성전자,
갭 메우고 떡상 가즈아,2024-12-03T09:09:36+09:00,toss,삼성전자,
5만5천 이하에서 사는게 맞을것 같다,2024-10-23T11:12:38+09:00,toss,삼성전자,
10일째다  개아,2025-03-06T14:27:47+09:00,toss,삼성전자,
평단 낮추기 위해,2023-09-01T13:01:37+09:00,toss,삼성전자,
"4만까지 빠질거같네요 아직은 정찰병도 아까운느낌

53에 10 진입예정",2024-10-11T13:43:14+09:00,toss,삼성전자,
