content,timestamp,platform,stock_name,label
"난 오늘도 추가구매
여유자금 생길때마다 꾸준히 구매
삼전 주식 100주 될때까지 계속 달린다",2023-09-22T09:53:50+09:00,toss,삼성전자,
갑자기 많이 파시네,2025-02-24T10:41:59+09:00,toss,삼성전자,
뭔진 모르겠지만 오르니까 사고사서 오르는 광기의 현장,2023-09-01T14:51:37+09:00,toss,삼성전자,
지금은 때가 아니다 적어도 저점에서 10퍼상승은 보여야지 안심 10퍼 더 먹겠다고 최저점생각하면 안됩니다,2024-11-13T13:21:35+09:00,toss,삼성전자,
배가아프다,2025-01-21T17:04:29+09:00,toss,삼성전자,
돌아와요 외인행님덜,2024-09-25T10:05:57+09:00,toss,삼성전자,
누가 인버스에 투자하라고 하더니만,2024-10-25T11:29:29+09:00,toss,삼성전자,
은행임,2023-08-29T17:24:47+09:00,toss,삼성전자,
"브라이트마인즈바이오사이언시스US2021108002 
이거나 보셈",2024-10-16T02:48:53+09:00,toss,삼성전자,
"장투란 무엇이냐
여윳돈으로 조금씩 모으다보면 빛을 보게 되어 있어요

하지만 보통의 사람들이 여유가 얼마나 있으려나

여유있게 장투하시는 분들 부럽
삼전은 인내심있게 여윳돈 가지고 하시길

8만되면 떠나야지여유없어서",2024-08-26T14:46:46+09:00,toss,삼성전자,
"연말에 떨어질거도 생각하면 5층 초반쯤
잡고 롱포지션으로 기다리면 될 것 같음
지금도 저평가인 것 같긴 한데 미국 중국장이 너무 매력적이라 굳이 외화가 들어올 이유가 없는듯",2024-10-10T15:01:39+09:00,toss,삼성전자,
4 년전 가격,2024-11-07T09:16:48+09:00,toss,삼성전자,
"일시적인  현상  입니다 개인은 팔고기관외국인은  매수하고  정보흘러놓고
자사주매입 10조한다고 7급등
논다놀아  으이그  성난다",2024-11-16T06:19:04+09:00,toss,삼성전자,
68층은 무념무상,2024-10-31T14:20:50+09:00,toss,삼성전자,
화이팅하십쇼형님덜,2024-12-17T10:45:55+09:00,toss,삼성전자,
얼른 도망가세요,2025-01-22T10:39:01+09:00,toss,삼성전자,
"외인 매도세 주춤
개인의 승리가 눈앞에",2024-10-23T12:19:46+09:00,toss,삼성전자,
다시올게요,2023-08-30T10:03:21+09:00,toss,삼성전자,
애증의 국민반려주 삼성 이번엔 만기 몇달짜리 적금이 냐,2025-01-10T17:05:28+09:00,toss,삼성전자,
멈춰라 나의 코스피야,2024-08-05T14:22:30+09:00,toss,삼성전자,
진짜 삼전은 버리고싶어도 강제로 장투하네요  진짜너무한당,2024-10-24T14:45:16+09:00,toss,삼성전자,
뭐 오르겠지  더 떨어지겠나,2024-11-12T15:16:27+09:00,toss,삼성전자,
국장하면 쳐맞아야지,2024-11-14T09:40:14+09:00,toss,삼성전자,
주주 아닌분들 한주라도 사고 의견 남기시길,2024-04-22T08:52:49+09:00,toss,삼성전자,
삼전 힘내,2025-01-03T10:47:16+09:00,toss,삼성전자,
"정병들아
 뚜껑이도 똑같은 것들이다",2024-12-09T09:12:02+09:00,toss,삼성전자,
"섬전빼고 테슬라 투자하려고 나간 사람들 
테슬라 폭락해서 복귀하나 삼전이 오르네",2024-10-11T12:33:08+09:00,toss,삼성전자,
상콤하게 출발,2024-10-25T09:01:28+09:00,toss,삼성전자,
"다들 맘 졸이셨죠  
걱정마세요 원하시는 가격 까지 쭉 쭉 올라갈겁니다
삼성전자 화이팅 
대한민국 화이팅  
주주님들 화이팅",2024-03-28T13:07:16+09:00,toss,삼성전자,
리스크를 직접 만드는 나라,2024-09-03T19:13:23+09:00,toss,삼성전자,
"지그안되
4만",2024-10-07T12:21:16+09:00,toss,삼성전자,
"5짜 간다했다 형이얘기해따 

매수하지말라해따",2024-09-30T14:06:51+09:00,toss,삼성전자,
물려도 삼전에 물려라,2024-09-12T13:36:53+09:00,toss,삼성전자,
"커피 한잔 하려다가
그냥 주려고 왔어
형은 기부천사니까",2024-09-10T13:55:15+09:00,toss,삼성전자,
